,Unnamed: 0,user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score,path,f
9259,1045,11008464@N06,10193122323_12464f420f_o.jpg,970,"(0, 2)",f,1203,1082,440,440,20,15,36,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.10193122323_12464f420f_o.jpg,1
9260,1046,11008464@N06,11548175825_287f338b87_o.jpg,973,"(25, 32)",m,1026,333,892,892,-5,15,116,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.973.11548175825_287f338b87_o.jpg,1
9261,1047,11008464@N06,9710199725_0504702f8d_o.jpg,970,"(0, 2)",f,411,63,476,476,10,0,134,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9710199725_0504702f8d_o.jpg,1
9262,1048,11008464@N06,9710199129_54c94d4c5c_o.jpg,970,"(0, 2)",f,177,372,432,432,0,0,74,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9710199129_54c94d4c5c_o.jpg,1
9263,1049,11008464@N06,9919263973_0b3cac5b6b_o.jpg,970,"(0, 2)",f,1227,753,261,262,10,0,43,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9919263973_0b3cac5b6b_o.jpg,1
9264,1050,11008464@N06,9576419367_d9d6cd4497_o.jpg,970,"(0, 2)",f,691,554,638,638,-25,0,41,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9576419367_d9d6cd4497_o.jpg,1
9265,1051,11008464@N06,8651295821_6423c9ae78_o.jpg,970,"(0, 2)",f,828,916,976,975,5,0,58,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8651295821_6423c9ae78_o.jpg,1
9266,1052,11008464@N06,11307619876_1b35e78e04_o.jpg,970,"(0, 2)",f,1502,1683,294,293,5,0,59,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.11307619876_1b35e78e04_o.jpg,1
9267,1053,11008464@N06,8629254077_97efd0f26c_o.jpg,970,"(0, 2)",f,2110,398,981,982,-10,-15,98,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8629254077_97efd0f26c_o.jpg,1
9268,1054,11008464@N06,8982868842_9de058a7e3_o.jpg,971,"(38, 43)",m,957,503,906,905,-10,30,106,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.971.8982868842_9de058a7e3_o.jpg,1
9269,1055,11008464@N06,8982868842_9de058a7e3_o.jpg,974,"(25, 32)",m,474,792,753,752,0,0,121,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.974.8982868842_9de058a7e3_o.jpg,1
9270,1056,11008464@N06,9516704339_dbc8293363_o.jpg,970,"(0, 2)",f,0,486,780,780,10,0,98,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9516704339_dbc8293363_o.jpg,1
9271,1057,11008464@N06,8703698874_284a82c23a_o.jpg,970,"(0, 2)",f,1354,1372,415,414,0,30,6,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8703698874_284a82c23a_o.jpg,1
9272,1058,11008464@N06,9669886864_f8aa2ca32d_o.jpg,970,"(0, 2)",f,568,177,500,500,10,0,62,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9669886864_f8aa2ca32d_o.jpg,1
9273,1059,11008464@N06,9666579823_d7f08a2c65_o.jpg,970,"(0, 2)",f,1021,255,1587,1587,5,30,75,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9666579823_d7f08a2c65_o.jpg,1
9274,1060,11008464@N06,11345749496_2a9346080c_o.jpg,970,"(0, 2)",f,0,0,960,1280,10,0,51,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.11345749496_2a9346080c_o.jpg,1
9275,1061,11008464@N06,9403702086_341ee9319c_o.jpg,970,"(0, 2)",f,693,1298,344,345,-10,0,76,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9403702086_341ee9319c_o.jpg,1
9276,1062,11008464@N06,8702599241_deaff52549_o.jpg,970,"(0, 2)",f,846,782,1084,1084,-5,0,27,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8702599241_deaff52549_o.jpg,1
9277,1063,11008464@N06,9060763543_d2bd7b7ab7_o.jpg,973,"(25, 32)",m,233,309,727,833,15,0,38,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.973.9060763543_d2bd7b7ab7_o.jpg,1
9278,1064,11008464@N06,9060763543_d2bd7b7ab7_o.jpg,970,"(0, 2)",f,0,424,588,652,0,0,49,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9060763543_d2bd7b7ab7_o.jpg,1
9279,1065,11008464@N06,10906354064_8290a2dd16_o.jpg,973,"(25, 32)",m,398,24,480,481,0,0,86,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.973.10906354064_8290a2dd16_o.jpg,1
9280,1066,11008464@N06,9146011445_5cfc504b92_o.jpg,970,"(0, 2)",f,655,790,1370,1371,10,0,51,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9146011445_5cfc504b92_o.jpg,1
9281,1067,11008464@N06,9666653755_4045882b4c_o.jpg,970,"(0, 2)",f,1361,677,650,650,0,0,78,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9666653755_4045882b4c_o.jpg,1
9282,1068,11008464@N06,8636541766_52516bbec8_o.jpg,970,"(0, 2)",f,1085,910,440,439,-5,-45,24,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8636541766_52516bbec8_o.jpg,1
9283,1069,11008464@N06,9062993458_2e9e0b7576_o.jpg,975,"(25, 32)",f,377,384,576,576,-5,30,110,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.975.9062993458_2e9e0b7576_o.jpg,1
9284,1070,11008464@N06,9062993458_2e9e0b7576_o.jpg,970,"(0, 2)",f,304,568,324,323,0,0,61,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9062993458_2e9e0b7576_o.jpg,1
9285,1071,11008464@N06,8630369682_5793a6b6f5_o.jpg,970,"(0, 2)",f,2248,647,325,325,-5,0,116,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8630369682_5793a6b6f5_o.jpg,1
9286,1072,11008464@N06,8635435129_7581826482_o.jpg,970,"(0, 2)",f,906,1109,421,421,0,0,77,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8635435129_7581826482_o.jpg,1
9287,1073,11008464@N06,8702585353_ff38855cb9_o.jpg,970,"(0, 2)",f,1235,720,408,408,-10,0,25,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8702585353_ff38855cb9_o.jpg,1
9288,1074,11008464@N06,9472598939_696ebcc39b_o.jpg,970,"(0, 2)",f,2044,962,268,268,20,0,90,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9472598939_696ebcc39b_o.jpg,1
9289,1075,11008464@N06,9472598939_696ebcc39b_o.jpg,976,"(8, 12)",f,1035,443,268,267,0,0,26,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.976.9472598939_696ebcc39b_o.jpg,1
9290,1076,11008464@N06,9475390814_928a788bd5_o.jpg,976,"(8, 12)",f,1633,678,344,345,-10,15,83,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.976.9475390814_928a788bd5_o.jpg,1
9291,1077,11008464@N06,8734030108_31ed12bc6f_o.jpg,970,"(0, 2)",f,478,855,848,848,-25,0,60,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8734030108_31ed12bc6f_o.jpg,1
9292,1078,11008464@N06,8702570349_6628e7d88f_o.jpg,970,"(0, 2)",f,1216,847,427,428,-20,-15,12,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8702570349_6628e7d88f_o.jpg,1
9293,1079,11008464@N06,9234509970_3cef286a7d_o.jpg,970,"(0, 2)",f,215,81,725,724,-10,0,139,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9234509970_3cef286a7d_o.jpg,1
9294,1080,11008464@N06,8883037056_2834a72fb2_o.jpg,970,"(0, 2)",f,992,964,670,669,-15,0,75,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8883037056_2834a72fb2_o.jpg,1
9295,1081,11008464@N06,11345677215_7c1eb8f157_o.jpg,970,"(0, 2)",f,88,240,860,861,15,0,91,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.11345677215_7c1eb8f157_o.jpg,1
9296,1082,11008464@N06,8734042902_e57d0fcae7_o.jpg,970,"(0, 2)",f,1144,1941,280,280,5,-30,57,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8734042902_e57d0fcae7_o.jpg,1
9297,1083,11008464@N06,8702588299_0756370f4c_o.jpg,975,"(25, 32)",f,819,309,491,491,5,0,94,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.975.8702588299_0756370f4c_o.jpg,1
9298,1084,11008464@N06,8702588299_0756370f4c_o.jpg,970,"(0, 2)",f,1110,729,294,294,-5,-15,75,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8702588299_0756370f4c_o.jpg,1
9299,1085,11008464@N06,11307413243_98d3c6e8e0_o.jpg,975,"(25, 32)",f,581,637,682,682,15,-15,46,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.975.11307413243_98d3c6e8e0_o.jpg,1
9300,1086,11008464@N06,8776026326_4cd1513b58_o.jpg,970,"(0, 2)",f,2169,1318,535,535,85,-45,35,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8776026326_4cd1513b58_o.jpg,1
9301,1087,11008464@N06,9293015907_df8b0dc0d7_o.jpg,970,"(0, 2)",f,653,760,950,950,0,0,72,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9293015907_df8b0dc0d7_o.jpg,1
9302,1088,11008464@N06,8703699316_6b2672dda5_o.jpg,970,"(0, 2)",f,1193,1311,427,427,20,0,8,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8703699316_6b2672dda5_o.jpg,1
9303,1089,11008464@N06,10349506376_694b33dbd9_o.jpg,975,"(25, 32)",f,1208,479,828,829,0,-45,23,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.975.10349506376_694b33dbd9_o.jpg,1
9304,1090,11008464@N06,9666585863_96d2c12004_o.jpg,970,"(0, 2)",f,5,337,944,943,-10,0,122,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9666585863_96d2c12004_o.jpg,1
9305,1091,11008464@N06,8636538452_f7469cb25a_o.jpg,970,"(0, 2)",f,2016,672,765,765,70,0,94,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8636538452_f7469cb25a_o.jpg,1
9306,1092,11008464@N06,11307637315_1c47c9c892_o.jpg,970,"(0, 2)",f,691,763,497,497,5,0,46,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.11307637315_1c47c9c892_o.jpg,1
9307,1093,11008464@N06,10906829846_9f492f9227_o.jpg,973,"(25, 32)",m,398,24,480,481,0,0,86,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.973.10906829846_9f492f9227_o.jpg,1
9308,1094,11008464@N06,10193169475_e6ae252004_o.jpg,970,"(0, 2)",f,370,301,384,384,0,15,106,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.10193169475_e6ae252004_o.jpg,1
9309,1095,11008464@N06,11345824903_e6355034f8_o.jpg,970,"(0, 2)",f,247,334,713,776,0,0,48,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.11345824903_e6355034f8_o.jpg,1
9310,1096,11008464@N06,9472597837_66d18b2295_o.jpg,970,"(0, 2)",f,2148,932,255,255,15,0,84,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9472597837_66d18b2295_o.jpg,1
9311,1097,11008464@N06,10349688945_237b4b8816_o.jpg,973,"(25, 32)",m,271,293,689,700,-10,30,80,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.973.10349688945_237b4b8816_o.jpg,1
9312,1098,11008464@N06,10349688945_237b4b8816_o.jpg,970,"(0, 2)",f,31,369,457,456,0,15,45,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.10349688945_237b4b8816_o.jpg,1
9313,1099,11008464@N06,9249559974_9264b1a4db_o.jpg,973,"(25, 32)",m,273,185,687,860,10,0,45,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.973.9249559974_9264b1a4db_o.jpg,1
9314,1100,11008464@N06,10905522694_5d021d96be_o.jpg,970,"(0, 2)",f,776,1246,542,542,-115,0,79,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.10905522694_5d021d96be_o.jpg,1
9315,1101,11008464@N06,9669848176_28b0ca653a_o.jpg,970,"(0, 2)",f,816,736,357,357,-5,0,104,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9669848176_28b0ca653a_o.jpg,1
9316,1102,11008464@N06,9215614295_34ec89eb93_o.jpg,970,"(0, 2)",f,729,1198,861,861,10,15,5,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9215614295_34ec89eb93_o.jpg,1
9317,1103,11008464@N06,10905409446_be78c84d84_o.jpg,970,"(0, 2)",f,624,0,656,633,185,0,103,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.10905409446_be78c84d84_o.jpg,1
9318,1104,11008464@N06,8981677679_e31ce9cf32_o.jpg,977,"(25, 32)",m,1077,457,829,829,-15,0,131,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.977.8981677679_e31ce9cf32_o.jpg,1
9319,1105,11008464@N06,8981677679_e31ce9cf32_o.jpg,971,"(38, 43)",m,503,717,778,777,0,0,29,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.971.8981677679_e31ce9cf32_o.jpg,1
9320,1106,11008464@N06,11788979035_6089590969_o.jpg,975,"(25, 32)",f,0,379,1412,1530,20,-15,41,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.975.11788979035_6089590969_o.jpg,1
9321,1107,11008464@N06,11788979035_6089590969_o.jpg,970,"(0, 2)",f,1088,1064,950,950,15,45,42,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.11788979035_6089590969_o.jpg,1
9322,1108,11008464@N06,10479451345_1678cc0ee8_o.jpg,970,"(0, 2)",f,281,1,848,849,-100,30,102,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.10479451345_1678cc0ee8_o.jpg,1
9323,1109,11008464@N06,9666600809_6ec2ff5b79_o.jpg,978,"(4, 6)",m,1278,895,790,791,-5,0,135,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.978.9666600809_6ec2ff5b79_o.jpg,1
9324,1110,11008464@N06,9666600809_6ec2ff5b79_o.jpg,970,"(0, 2)",f,401,1067,402,402,-5,0,155,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9666600809_6ec2ff5b79_o.jpg,1
9325,1111,11008464@N06,10733729974_39010d812a_o.jpg,970,"(0, 2)",f,519,410,320,320,-10,0,41,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.10733729974_39010d812a_o.jpg,1
9326,1112,11008464@N06,9669835070_1a1f66ee61_o.jpg,970,"(0, 2)",f,0,341,645,840,-15,15,46,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9669835070_1a1f66ee61_o.jpg,1
9327,1113,11008464@N06,9234508950_07259ee2f3_o.jpg,970,"(0, 2)",f,197,263,668,669,-5,15,127,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9234508950_07259ee2f3_o.jpg,1
9328,1114,11008464@N06,11307368953_1b98bf8fc5_o.jpg,975,"(25, 32)",f,607,245,1147,1147,-5,0,121,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.975.11307368953_1b98bf8fc5_o.jpg,1
9329,1115,11008464@N06,10479486064_b460413abd_o.jpg,970,"(0, 2)",f,524,135,756,825,-100,0,45,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.10479486064_b460413abd_o.jpg,1
9330,1116,11008464@N06,9146020199_0388f25898_o.jpg,970,"(0, 2)",f,561,925,1523,1524,-5,0,109,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9146020199_0388f25898_o.jpg,1
9331,1117,11008464@N06,9295820050_174d095a92_o.jpg,970,"(0, 2)",f,943,757,771,771,0,30,78,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9295820050_174d095a92_o.jpg,1
9332,1118,11008464@N06,11345788804_c19b26b078_o.jpg,975,"(25, 32)",f,785,447,1663,2079,-25,30,33,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.975.11345788804_c19b26b078_o.jpg,1
9333,1119,11008464@N06,11345788804_c19b26b078_o.jpg,970,"(0, 2)",f,433,914,1339,1339,-15,-15,57,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.11345788804_c19b26b078_o.jpg,1
9334,1120,11008464@N06,10479447695_9d660a250e_o.jpg,970,"(0, 2)",f,410,116,327,329,-100,0,34,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.10479447695_9d660a250e_o.jpg,1
9335,1121,11008464@N06,8883042098_1cec99f49d_o.jpg,970,"(0, 2)",f,618,1090,873,873,-15,0,57,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8883042098_1cec99f49d_o.jpg,1
9336,1122,11008464@N06,11548364405_5311516c71_o.jpg,970,"(0, 2)",f,149,0,832,692,5,0,64,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.11548364405_5311516c71_o.jpg,1
9337,1123,11008464@N06,9148233266_8a8b636371_o.jpg,970,"(0, 2)",f,430,678,1351,1352,0,0,65,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9148233266_8a8b636371_o.jpg,1
9338,1124,11008464@N06,9293022613_904b64c549_o.jpg,970,"(0, 2)",f,101,432,832,832,5,0,91,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9293022613_904b64c549_o.jpg,1
9339,1125,11008464@N06,9710182363_a25db17961_o.jpg,970,"(0, 2)",f,161,392,312,313,0,0,23,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9710182363_a25db17961_o.jpg,1
9340,1126,11008464@N06,9492976135_1d42b058fc_o.jpg,970,"(0, 2)",f,988,967,522,523,-95,45,13,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9492976135_1d42b058fc_o.jpg,1
9341,1127,11008464@N06,11307740893_12f7d2651a_o.jpg,975,"(25, 32)",f,1386,634,459,459,0,0,142,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.975.11307740893_12f7d2651a_o.jpg,1
9342,1128,11008464@N06,11345678435_b599e934aa_o.jpg,970,"(0, 2)",f,275,324,685,753,10,0,35,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.11345678435_b599e934aa_o.jpg,1
9343,1129,11008464@N06,11307593595_88b7b3dc16_o.jpg,970,"(0, 2)",f,629,1753,529,529,0,0,40,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.11307593595_88b7b3dc16_o.jpg,1
9344,1130,11008464@N06,9495797170_254b4cb067_o.jpg,970,"(0, 2)",f,900,953,542,541,5,0,10,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9495797170_254b4cb067_o.jpg,1
9345,1131,11008464@N06,9666640959_fdf90e48a3_o.jpg,970,"(0, 2)",f,407,0,532,532,-5,0,113,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9666640959_fdf90e48a3_o.jpg,1
9346,1132,11008464@N06,11307333085_e81473196f_o.jpg,975,"(25, 32)",f,97,269,1491,1492,-15,0,94,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.975.11307333085_e81473196f_o.jpg,1
9347,1133,11008464@N06,11307333085_e81473196f_o.jpg,970,"(0, 2)",f,991,1104,1052,1052,5,0,120,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.11307333085_e81473196f_o.jpg,1
9348,1134,11008464@N06,10733732866_ea26f8500a_o.jpg,970,"(0, 2)",f,238,385,722,776,-10,0,103,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.10733732866_ea26f8500a_o.jpg,1
9349,1135,11008464@N06,8883046592_acb7896296_o.jpg,970,"(0, 2)",f,706,949,548,549,0,0,57,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8883046592_acb7896296_o.jpg,1
9350,1136,11008464@N06,10733645065_0352ce231f_o.jpg,973,"(25, 32)",m,419,449,541,560,10,30,54,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.973.10733645065_0352ce231f_o.jpg,1
9351,1137,11008464@N06,10733645065_0352ce231f_o.jpg,970,"(0, 2)",f,193,368,468,469,0,0,58,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.10733645065_0352ce231f_o.jpg,1
9352,1138,11008464@N06,9231749555_cae384cdd0_o.jpg,973,"(25, 32)",m,272,16,768,768,5,0,101,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.973.9231749555_cae384cdd0_o.jpg,1
9353,1139,11008464@N06,9231749555_cae384cdd0_o.jpg,975,"(25, 32)",f,633,144,647,761,0,0,85,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.975.9231749555_cae384cdd0_o.jpg,1
9354,1140,11008464@N06,9231749555_cae384cdd0_o.jpg,970,"(0, 2)",f,115,141,512,512,5,-15,15,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9231749555_cae384cdd0_o.jpg,1
9355,1141,11008464@N06,9403691624_db9ea12a3a_o.jpg,970,"(0, 2)",f,192,85,832,832,-20,0,97,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9403691624_db9ea12a3a_o.jpg,1
9356,1142,11008464@N06,9295811336_8727205156_o.jpg,970,"(0, 2)",f,604,424,192,192,0,30,54,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9295811336_8727205156_o.jpg,1
9357,1143,11008464@N06,9525013561_cfdea3192a_o.jpg,970,"(0, 2)",f,186,0,2167,1887,10,0,89,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9525013561_cfdea3192a_o.jpg,1
9358,1144,11008464@N06,10733643605_9ebcc6e36e_o.jpg,973,"(25, 32)",m,455,462,505,580,-5,30,104,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.973.10733643605_9ebcc6e36e_o.jpg,1
9359,1145,11008464@N06,10733643605_9ebcc6e36e_o.jpg,970,"(0, 2)",f,190,342,553,553,-5,0,27,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.10733643605_9ebcc6e36e_o.jpg,1
9360,1146,11008464@N06,10192928304_b83478d053_o.jpg,970,"(0, 2)",f,1166,1047,453,452,20,15,51,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.10192928304_b83478d053_o.jpg,1
9361,1147,11008464@N06,9566469428_a00c4e9c64_o.jpg,970,"(0, 2)",f,608,638,216,216,10,30,37,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9566469428_a00c4e9c64_o.jpg,1
9362,1148,11008464@N06,9495780576_c996a1f6bd_o.jpg,973,"(25, 32)",m,74,0,886,957,0,15,35,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.973.9495780576_c996a1f6bd_o.jpg,1
9363,1149,11008464@N06,9495780576_c996a1f6bd_o.jpg,970,"(0, 2)",f,0,456,707,824,10,0,69,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9495780576_c996a1f6bd_o.jpg,1
9364,1150,11008464@N06,8703709076_3406ed70de_o.jpg,975,"(25, 32)",f,855,404,485,485,20,0,58,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.975.8703709076_3406ed70de_o.jpg,1
9365,1151,11008464@N06,8703709076_3406ed70de_o.jpg,970,"(0, 2)",f,1077,733,300,299,10,0,111,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8703709076_3406ed70de_o.jpg,1
9366,1152,11008464@N06,8981700533_477fd1974c_o.jpg,970,"(0, 2)",f,428,836,1058,1058,-95,30,126,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.8981700533_477fd1974c_o.jpg,1
9367,1153,11008464@N06,11540986863_8bf3dd8f33_o.jpg,970,"(0, 2)",f,833,1153,599,600,0,0,74,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.11540986863_8bf3dd8f33_o.jpg,1
9368,1154,11008464@N06,9146033311_1cfc62de54_o.jpg,970,"(0, 2)",f,851,1141,427,427,-15,0,58,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9146033311_1cfc62de54_o.jpg,1
9369,1155,11008464@N06,9532696200_4c25627a8a_o.jpg,970,"(0, 2)",f,349,265,372,372,-15,-30,41,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9532696200_4c25627a8a_o.jpg,1
9370,1156,11008464@N06,11548361685_e3ac03d2fa_o.jpg,970,"(0, 2)",f,721,1029,383,383,-5,0,111,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.11548361685_e3ac03d2fa_o.jpg,1
9371,1157,11008464@N06,9669833058_f410010d9d_o.jpg,978,"(4, 6)",m,141,155,760,761,-5,0,119,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.978.9669833058_f410010d9d_o.jpg,1
9372,1158,11008464@N06,9293016959_b7da6d3f92_o.jpg,970,"(0, 2)",f,151,464,512,513,-10,0,58,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9293016959_b7da6d3f92_o.jpg,1
9373,1159,11008464@N06,9400929815_d649780843_o.jpg,970,"(0, 2)",f,516,838,535,535,5,30,74,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9400929815_d649780843_o.jpg,1
9374,1160,11008464@N06,9295800094_d2c1a43731_o.jpg,970,"(0, 2)",f,1276,830,274,274,5,0,100,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9295800094_d2c1a43731_o.jpg,1
9375,1161,11008464@N06,10192893214_a888515708_o.jpg,970,"(0, 2)",f,1233,992,606,606,0,0,71,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.10192893214_a888515708_o.jpg,1
9376,1162,11008464@N06,9666614799_ee94e6ba45_o.jpg,975,"(25, 32)",f,887,626,383,382,-5,0,121,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.975.9666614799_ee94e6ba45_o.jpg,1
9377,1163,11008464@N06,9666614799_ee94e6ba45_o.jpg,970,"(0, 2)",f,768,886,306,306,-5,0,137,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.970.9666614799_ee94e6ba45_o.jpg,1
9378,1164,11008464@N06,11307791023_8ef00cd7a0_o.jpg,973,"(25, 32)",m,163,0,797,797,-10,15,27,./Dataset-copy/aligned/11008464@N06/landmark_aligned_face.973.11307791023_8ef00cd7a0_o.jpg,1
